property_type,sector,bedroom,bathroom,balcony,floorNum,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_score,price
0,93,2,2,4,1,3,1026.0,0,0,0,2,0.63
1,73,4,4,4,1,3,3600.0,1,0,0,2,12.5
1,54,4,4,2,1,0,3240.0,1,1,0,2,8.5
0,98,2,2,1,2,1,556.6666666666666,0,0,0,2,0.43
0,104,4,3,4,2,3,2106.502380952381,1,1,0,2,1.75
0,5,3,4,4,1,3,1731.2460317460318,1,0,0,0,0.99
0,73,2,2,3,2,1,1481.9206349206347,0,0,0,1,2.01
1,32,9,9,3,2,3,3042.0,1,1,1,2,8.0
0,96,2,2,1,2,3,527.4761904761905,0,0,0,1,0.35
0,81,3,4,4,0,3,1706.0,0,0,1,1,1.75
1,56,2,4,2,2,0,945.0,0,1,2,1,0.96
0,81,2,2,1,0,1,930.0,0,0,2,2,0.95
0,97,2,2,3,0,3,1483.8095238095236,0,0,0,1,1.05
1,25,4,5,2,1,0,5200.0,0,0,0,1,5.2
0,71,3,3,4,1,1,3076.190476190476,0,0,0,2,3.4
0,103,2,2,3,2,0,1221.428571428571,0,0,2,2,0.65
1,13,8,5,2,1,0,2475.555555555556,0,0,0,1,1.8
0,97,2,2,3,0,3,1173.0,0,0,0,2,1.1
0,98,2,2,3,0,3,1339.0476190476188,0,0,0,1,1.23
0,89,2,2,4,2,3,1494.0,0,0,0,2,1.45
1,7,3,3,0,2,0,450.0,0,0,0,1,0.6
1,64,5,5,4,2,3,5580.0,1,1,2,0,9.25
0,111,2,2,1,1,3,508.29527777777776,0,0,2,2,0.27
0,46,4,3,3,2,2,2611.111111111111,1,0,1,1,1.5
0,111,2,2,1,1,1,698.8888888888889,0,0,0,1,0.34
0,43,3,3,3,2,3,1737.1428571428569,0,0,2,2,1.05
1,112,2,1,2,1,0,900.0,0,0,0,1,0.5
0,5,4,6,4,2,3,2601.190476190476,1,0,2,2,2.2
0,58,1,1,0,1,0,80.0,0,0,0,1,0.3
0,76,3,3,2,2,1,1346.2619047619046,1,0,2,1,1.7
0,9,3,3,3,2,3,1546.7539682539682,0,0,0,2,1.3
0,107,2,2,0,2,1,637.0,0,0,0,1,0.35
1,63,2,2,2,1,0,1449.0,0,0,0,1,2.95
1,30,6,6,1,2,3,2844.0,0,1,2,0,10.85
0,95,3,3,3,2,3,1386.595238095238,1,0,0,1,1.35
1,79,3,2,4,1,2,4320.0,0,0,0,1,6.5
0,8,1,1,1,2,3,566.6666666666666,0,0,0,2,0.39
0,80,3,3,3,0,4,1865.0,0,0,2,2,1.3
1,54,4,5,3,1,0,3195.0,1,1,2,2,7.69
0,70,4,4,4,2,0,3923.9523809523807,0,0,0,2,6.5
0,55,1,1,1,1,0,720.0,0,0,0,1,0.8
0,97,4,5,4,2,3,2017.0,1,0,2,2,1.49
0,87,3,3,3,0,3,1602.0158730158728,0,0,2,1,0.92
1,18,2,2,1,1,2,166.0,0,0,0,1,1.4
0,50,4,4,4,1,3,2397.6190476190477,0,0,2,2,2.5
0,87,3,3,3,2,3,1600.0,0,0,0,1,1.05
0,72,3,3,3,2,1,1202.0,1,0,0,2,3.23
0,63,4,4,3,2,3,2252.3809523809523,0,0,2,1,2.0
0,96,2,2,2,0,3,1085.7142857142856,0,0,0,2,0.6
1,47,2,1,4,1,0,4635.0,0,0,0,1,4.12
0,111,2,2,3,2,3,913.3333333333331,0,0,0,2,0.55
1,46,10,11,4,2,3,7000.0,0,0,2,1,7.0
1,29,7,7,4,2,0,3000.0,0,0,2,1,2.75
1,31,6,8,4,2,3,12222.222222222224,1,1,2,2,18.4
0,73,4,4,4,2,3,1975.0,1,0,2,0,2.9
0,97,2,2,3,0,3,1483.8095238095236,0,0,2,0,1.2
0,10,4,4,4,2,3,2631.0,1,0,0,2,2.08
0,101,2,2,2,0,4,1390.0,0,0,0,1,0.65
0,108,2,2,2,1,1,1234.9999999999998,0,0,2,2,1.15
0,95,3,3,1,2,0,1606.5396825396824,0,0,2,2,1.15
0,17,2,2,3,2,3,1423.190476190476,0,0,0,2,1.75
1,34,2,4,1,1,0,981.0,0,0,0,1,0.8
0,95,3,3,3,0,3,1581.984126984127,1,0,1,2,1.4
0,95,3,3,2,2,3,1350.0,1,1,2,0,1.15
0,76,3,4,3,2,1,1941.0,0,1,2,0,1.85
0,92,2,2,1,0,3,585.8015873015872,0,0,0,1,0.4
0,43,2,3,4,2,3,1300.0,0,0,0,2,0.87
1,57,3,2,0,1,0,2160.0,0,0,0,1,7.0
0,85,2,2,3,0,1,1280.2380952380952,0,0,2,1,1.47
0,33,2,2,2,2,3,1222.2222222222222,0,0,0,2,1.6
0,105,4,5,4,0,3,1691.9047619047617,1,0,0,2,0.9
0,73,3,3,3,0,4,1653.9047619047617,0,0,0,2,2.5
0,73,3,3,3,0,1,1969.0,0,0,0,1,2.79
1,67,2,2,0,2,0,1222.2222222222222,0,0,0,1,0.85
1,25,6,4,4,2,2,1557.0,0,0,2,1,3.0
0,69,3,3,3,0,3,1592.063492063492,0,0,2,1,2.1
1,25,5,5,2,1,2,4550.0,0,0,1,2,5.7
1,25,6,6,2,1,0,3611.111111111111,0,0,0,1,5.0
0,5,3,3,4,2,3,1619.5238095238094,0,0,2,0,1.35
1,47,4,2,2,1,0,585.0,0,0,0,1,0.65
0,73,3,3,3,2,0,3042.7142857142853,0,0,1,1,5.9
0,39,3,2,4,2,4,1483.8095238095236,0,0,0,1,1.35
0,8,1,1,1,0,1,777.7777777777777,0,0,0,2,0.46
0,94,4,4,4,1,3,2273.0,0,0,0,1,2.6
0,54,3,3,3,0,2,1700.0,0,0,2,2,1.6
0,15,2,2,1,2,4,1337.2380952380952,0,0,0,2,0.96
0,81,3,3,4,0,3,1722.6190476190477,0,0,2,0,2.5
0,1,4,4,4,1,0,5350.0,0,0,0,2,5.9
0,70,3,3,3,0,1,2875.555555555556,1,0,2,1,3.95
0,5,3,3,4,2,3,1670.873015873016,0,0,0,0,1.33
0,101,3,3,2,2,1,1581.111111111111,0,0,0,1,1.42
1,11,5,5,4,2,3,2250.0,1,1,2,2,6.15
0,109,2,2,2,2,1,1132.7619047619046,0,0,0,2,0.85
0,77,3,3,4,0,3,1845.0,0,0,2,2,1.78
1,22,2,6,4,2,3,1449.0,0,0,0,2,2.98
1,20,5,4,2,1,2,2250.0,0,0,2,2,4.15
0,18,4,3,3,2,2,3150.0,0,0,0,1,2.7
0,50,4,4,4,2,0,2722.222222222222,1,0,0,1,2.5
0,6,3,3,4,0,3,2216.6666666666665,1,0,2,2,2.49
0,70,2,2,3,0,1,1500.0,0,0,2,1,2.1
0,89,3,3,3,2,3,1361.6666666666663,0,0,0,0,1.28
0,72,3,3,3,2,4,2153.0,0,0,0,1,3.15
0,4,3,3,3,2,3,1675.6190476190477,0,0,0,1,2.0
0,30,5,5,4,1,2,5777.777777777777,1,0,1,1,8.0
0,4,3,3,3,2,3,1300.0,1,0,0,2,1.4
0,101,3,3,0,2,1,1423.0,0,0,0,2,1.25
0,103,3,4,4,1,2,1607.7777777777778,1,0,1,1,1.25
0,27,2,2,2,2,3,1533.3333333333333,0,0,0,1,2.0
0,111,2,2,2,2,3,800.0,0,0,1,2,0.46
0,74,4,4,3,2,3,2700.0,1,0,2,0,3.0
0,69,4,4,3,2,0,2579.4761904761904,1,0,2,2,3.6
0,57,2,2,2,1,0,1097.7777777777778,0,0,0,2,1.05
1,38,4,3,3,1,0,1449.0,0,1,2,2,3.5
0,97,2,2,2,0,3,1934.4444444444443,0,0,2,1,1.25
0,4,4,4,4,2,3,3177.777777777778,0,0,2,2,3.0
0,42,2,2,2,2,3,1085.7142857142856,0,0,0,1,0.67
0,82,3,3,3,2,0,1576.9999999999998,1,0,2,2,1.16
0,89,3,4,3,2,1,2050.0,0,0,0,1,1.72
0,73,3,4,4,1,3,1833.3333333333333,1,0,1,0,2.29
1,5,4,3,4,0,4,4000.0,0,0,0,2,3.25
0,17,2,2,3,1,1,1276.0,0,0,0,0,1.55
0,73,2,2,2,2,3,811.984126984127,0,0,0,2,1.3
1,46,1,1,2,1,2,892.0,0,0,0,1,1.6
0,81,3,3,3,2,3,1600.0,1,0,0,1,1.55
1,30,4,4,4,1,2,1800.0,1,1,0,2,6.3
0,17,3,4,4,2,3,2217.0,1,0,2,1,2.7
0,2,4,4,4,2,0,2945.555555555556,0,0,2,1,1.25
1,31,3,3,2,1,0,1350.0,1,0,0,2,4.5
0,92,3,4,4,0,3,2406.6666666666665,1,0,2,0,2.22
0,47,2,2,1,2,3,1055.5555555555554,0,0,2,1,0.32
0,89,3,3,3,0,3,1058.0,0,0,2,2,1.25
1,31,3,3,2,1,2,1350.0,0,0,2,2,4.5
1,29,4,4,4,1,3,1350.0,1,0,2,2,5.25
1,31,5,5,2,2,2,2700.0,1,1,1,2,9.0
1,14,2,2,2,2,0,270.0,0,0,0,1,0.34
0,83,4,5,4,0,3,2375.0,1,0,2,0,3.19
1,34,3,4,3,2,0,3500.0,0,0,2,1,0.9
0,97,3,4,4,2,1,2178.6666666666665,0,1,0,2,1.77
0,34,2,2,3,0,4,1160.4603174603174,0,0,0,1,1.25
1,25,8,9,4,1,1,7200.0,1,0,0,2,19.5
0,5,3,3,4,2,3,1669.2857142857142,0,0,0,1,1.69
1,27,7,5,4,2,2,2367.0,0,0,2,1,4.75
0,64,2,2,1,1,2,950.0,0,0,0,2,1.12
0,103,4,4,4,0,0,2138.8571428571427,1,0,2,0,1.65
0,95,3,3,2,1,3,1574.2857142857142,0,1,2,0,1.0
1,57,4,4,4,2,0,1760.0,1,0,2,2,7.35
0,78,4,4,2,1,3,1818.5714285714284,0,0,0,2,1.68
0,9,3,3,3,2,0,1712.3095238095236,0,0,2,2,1.21
0,101,2,2,3,1,1,1227.7777777777778,0,0,0,1,0.88
0,92,3,2,4,2,3,1318.611111111111,0,0,0,0,1.1
0,69,3,3,2,2,1,1721.111111111111,0,0,0,0,2.2
1,75,6,7,4,0,0,3600.0,1,0,2,1,8.0
0,93,3,3,3,0,3,2000.0,1,0,2,0,1.37
0,111,2,2,3,0,1,661.1111111111111,0,0,0,1,0.4
0,86,2,2,2,0,4,664.9999999999999,0,0,0,2,0.75
0,109,2,2,3,2,1,1367.857142857143,0,0,0,2,1.1
0,41,1,1,1,2,3,318.4761904761904,0,0,2,2,0.37
0,103,3,3,4,2,3,1929.0,1,0,0,2,1.25
0,101,2,2,2,2,4,1441.111111111111,0,0,0,1,0.8
1,79,5,3,4,2,2,1350.0,1,0,0,1,2.3
0,111,2,2,1,1,3,587.0,0,0,0,1,0.25
1,111,2,3,2,1,1,1053.0,0,0,2,2,1.5
0,39,2,2,2,1,1,1492.0,0,0,0,2,1.2
0,63,3,3,3,2,2,1800.0,0,0,2,2,1.35
1,31,3,3,3,1,0,2430.0,0,0,0,1,6.75
1,20,5,5,0,2,0,2500.0,0,0,0,1,6.5
0,85,3,3,2,2,3,1938.0,1,0,2,0,2.25
0,2,2,2,3,2,0,993.2539682539682,0,0,0,2,0.48
0,14,4,5,3,2,3,3030.9523809523807,1,0,0,2,3.3
1,57,3,3,3,1,0,2259.0,1,0,0,1,7.1
0,78,3,3,2,1,3,1427.7142857142856,0,0,0,1,1.6
0,95,3,3,2,1,3,1972.2222222222224,0,0,2,2,1.42
0,83,4,4,4,1,0,4500.0,1,0,2,0,5.0
0,94,3,2,3,1,3,1666.6666666666663,0,0,2,2,1.25
1,33,10,10,4,1,3,8055.555555555556,0,0,0,1,13.0
0,11,4,4,3,2,3,2764.047619047619,1,0,0,0,1.9
0,104,4,4,4,0,0,2138.8571428571427,1,0,0,2,1.65
0,109,2,1,2,2,1,511.2777777777777,0,0,0,2,0.3
1,52,5,4,4,2,0,1449.0,1,0,2,2,3.55
0,73,2,2,3,2,4,1592.2222222222222,0,0,0,2,2.25
1,33,6,5,4,2,1,3240.0,1,1,0,0,9.54
0,111,2,2,3,0,3,977.3650793650792,0,0,0,1,0.66
0,95,3,3,3,2,1,1161.7460317460318,0,0,2,1,0.75
0,93,4,4,4,1,3,1773.3333333333333,1,0,0,2,1.3
0,97,2,2,2,2,3,1050.0,0,0,0,0,0.55
0,43,2,2,2,2,3,833.3333333333333,0,0,0,1,0.42
0,95,3,2,2,1,0,1500.0,0,0,0,2,1.04
0,93,2,2,2,0,3,1201.591746031746,0,0,2,2,0.89
1,74,5,6,4,2,3,3150.0,1,1,2,0,12.0
0,80,2,2,3,2,3,1221.428571428571,0,0,0,1,1.15
0,89,3,3,3,2,3,1422.2857142857142,0,0,0,0,1.34
0,69,3,3,2,1,1,1766.0,0,0,0,2,2.6
0,105,2,2,2,1,3,904.7619047619048,0,0,0,2,0.5
0,16,4,6,4,2,3,3655.35,1,0,2,0,5.6
0,6,2,2,3,0,4,1148.142857142857,0,0,0,2,1.1
0,105,3,2,2,1,3,1130.9523809523807,0,0,0,2,0.51
0,4,3,3,4,0,1,1700.0,0,0,0,0,1.9
1,101,2,2,2,0,1,1297.0,0,0,0,1,0.7
0,40,1,1,1,2,1,457.77777777777777,0,0,0,2,0.24
0,97,2,2,4,0,3,1405.373015873016,0,1,0,0,1.3
0,18,3,4,2,1,2,2000.0,1,0,0,1,1.15
0,5,2,2,3,2,1,1231.3809523809523,0,0,0,2,0.88
0,105,3,2,3,1,3,2350.0,0,0,0,1,1.1
0,97,4,4,3,2,3,2600.0,1,0,0,1,2.1
0,92,3,3,4,0,3,1600.0,1,0,1,1,2.25
0,96,2,2,1,2,3,530.9603174603175,0,1,1,2,0.36
0,6,2,2,1,0,3,514.8095238095237,0,0,0,1,0.4
0,104,4,4,4,0,0,2467.285714285714,1,0,0,2,2.0
1,30,5,6,4,2,2,3618.0,0,0,2,2,13.5
0,101,2,2,2,2,1,1225.5555555555554,1,0,0,1,0.95
0,78,3,3,3,0,4,1893.3333333333333,0,0,0,2,1.8
1,25,5,6,4,2,2,2430.0,0,0,2,1,6.0
1,50,5,5,3,2,0,2700.0,1,0,2,2,8.5
0,0,3,3,0,1,4,1758.0,0,0,0,1,1.08
0,82,3,4,2,2,3,1576.9999999999998,1,0,2,0,1.25
0,96,2,2,4,2,3,1026.190476190476,0,1,0,0,0.73
0,25,1,1,2,2,0,588.0952380952381,0,0,0,1,0.55
1,79,2,2,2,1,2,1440.0,0,0,0,1,1.95
0,66,3,1,0,1,4,2295.0,0,0,0,1,3.9
0,16,3,5,4,0,3,2535.142857142857,1,0,2,1,3.75
0,54,3,3,4,2,0,1576.0,1,0,2,0,1.76
0,87,3,4,3,1,3,1611.111111111111,1,0,2,2,1.25
0,107,2,2,2,0,1,808.8888888888889,0,0,0,2,0.46
1,55,4,4,3,2,3,2088.0,1,0,2,1,6.75
1,54,5,7,3,1,0,2727.0,1,0,2,0,5.15
0,5,2,2,3,1,3,1365.0,0,0,2,2,1.05
0,105,4,5,4,0,3,2452.9761904761904,1,0,2,2,2.0
0,77,2,2,3,0,3,888.8888888888889,0,0,0,1,1.0
0,98,2,2,1,2,3,1230.4761904761904,0,0,0,2,0.67
0,53,3,3,0,1,0,2666.6666666666665,0,0,2,1,2.4
0,105,3,4,4,0,3,1803.4920634920636,1,0,2,0,1.68
0,3,3,3,0,2,0,2200.0,0,0,0,1,0.85
0,92,4,4,4,0,0,2490.8095238095234,1,0,0,1,3.25
1,83,5,5,4,0,3,3653.0,0,0,0,1,3.1
0,16,3,5,4,2,3,3404.6190476190477,1,0,2,1,4.75
0,5,4,6,4,0,3,2456.0,1,0,0,0,2.4
0,75,1,1,1,0,3,826.0,0,0,0,1,1.0
0,111,2,2,3,2,3,1094.7619047619046,0,0,0,0,0.72
0,63,3,3,4,2,3,1900.0,1,0,2,2,1.5
1,47,3,3,0,1,0,1130.0,0,0,0,1,0.85
0,73,2,2,3,2,1,1433.0,0,0,0,1,2.65
0,43,2,2,4,0,3,1310.0,0,0,0,2,0.66
0,73,3,3,4,0,3,2800.0,1,0,2,0,5.0
0,111,2,2,1,0,1,1000.0,0,0,0,1,0.32
0,89,2,2,2,0,1,1687.7777777777778,0,0,0,1,0.8
0,9,2,2,2,2,3,607.7777777777777,0,0,0,1,0.35
0,10,3,4,4,2,3,1500.29,1,0,2,2,1.6
0,111,3,3,4,2,3,1508.7857142857142,0,0,0,1,1.3
1,47,2,1,1,1,0,624.0,0,1,0,1,0.47
1,11,4,4,4,1,3,2430.0,1,1,0,0,6.0
0,8,3,4,3,0,3,1305.0,1,0,0,0,1.25
1,52,4,4,2,1,3,1620.0,0,0,2,1,3.5
0,92,4,5,2,2,3,3016.9444444444443,1,0,2,2,2.91
0,5,4,6,4,2,3,2728.373015873016,1,0,2,0,2.36
0,96,3,3,2,2,3,1583.3333333333333,0,0,0,2,1.1
0,111,1,1,0,1,3,484.0,0,0,0,1,0.21
0,77,2,2,2,0,1,1361.111111111111,1,0,0,2,1.0
0,97,3,3,3,2,3,1587.0,0,0,0,1,0.93
0,77,2,2,3,1,3,982.142857142857,0,0,1,2,1.2
0,57,4,4,0,2,0,3395.0,0,0,0,1,6.75
1,54,5,6,3,2,0,8250.0,1,0,0,2,22.0
0,11,3,3,4,2,3,2302.6190476190477,1,0,0,0,1.7
0,47,2,2,1,1,3,944.4444444444443,0,0,0,2,0.45
1,31,5,6,4,2,0,4518.0,1,1,2,2,15.0
0,91,3,3,3,2,0,1580.0,1,0,0,2,1.1
0,85,2,2,4,0,3,1200.0,0,0,0,0,1.54
1,31,4,3,2,1,3,8829.0,0,0,2,1,4.0
0,105,3,2,2,0,1,1174.3809523809523,0,0,0,1,0.79
1,44,1,1,0,1,3,1535.0,0,0,0,1,1.16
0,81,3,3,2,1,3,1300.0,0,0,0,1,1.25
0,33,2,1,1,1,2,1187.7777777777778,0,0,0,2,0.95
0,25,1,2,2,2,0,723.3333333333334,0,0,0,2,0.56
0,44,3,3,2,1,4,1450.0,0,0,0,2,1.07
0,43,2,3,3,2,3,1441.6349206349205,0,0,0,1,0.85
0,105,4,3,3,2,1,2103.5714285714284,1,0,0,2,1.83
0,73,3,3,2,2,3,1650.0,1,0,0,2,2.8
1,57,3,3,2,1,0,2160.0,1,0,2,2,7.5
0,81,2,2,4,0,1,1179.8095238095236,0,0,2,2,1.34
0,108,2,2,2,2,1,733.2539682539682,0,0,0,2,0.4
0,84,2,2,2,0,1,1444.4444444444443,0,0,0,1,1.0
0,78,4,4,2,2,3,1818.5714285714284,0,0,0,2,1.68
0,81,2,2,3,2,0,1284.7619047619046,0,0,0,1,1.2
1,64,4,3,4,1,0,1665.0,1,1,0,0,3.3
0,97,2,2,3,0,3,1670.0,0,0,0,1,1.19
0,72,2,2,2,1,4,1400.0,0,0,0,1,2.1
0,83,3,3,4,2,3,2000.0,1,0,2,0,3.3
0,105,4,3,3,2,4,2040.0,1,0,0,2,1.07
0,77,2,2,3,2,3,1130.0,0,0,2,0,1.13
1,7,2,2,0,1,0,100.0,0,0,0,1,0.5
0,70,2,2,3,0,4,1675.5555555555554,0,0,0,2,2.15
0,74,3,3,3,0,3,1950.0,0,0,2,2,2.85
0,101,2,2,2,1,4,1230.0,0,0,0,1,1.0
0,100,2,2,2,2,3,1300.0,0,0,0,0,0.92
1,106,3,2,1,2,3,1152.0,0,0,0,1,1.3
0,81,3,3,4,1,3,1339.0476190476188,0,0,0,0,0.97
0,105,4,5,4,0,0,1895.0,0,0,2,2,0.92
0,26,5,4,2,1,0,2171.428571428571,0,0,0,1,1.4
0,105,3,2,2,2,1,1298.0,0,0,0,2,0.75
1,31,4,4,4,1,0,1800.0,0,1,0,1,5.5
1,33,4,3,3,1,2,1800.0,0,0,2,1,5.5
0,63,3,4,4,2,2,1900.0,1,0,2,2,1.54
0,25,3,4,4,0,0,1737.1428571428569,1,0,0,2,1.59
0,33,3,3,1,0,2,1239.5238095238094,0,0,2,2,2.0
0,75,4,4,4,1,3,3200.0,1,1,2,0,4.75
0,83,4,4,4,1,1,4000.0,1,1,2,0,5.0
0,9,3,4,4,2,3,2136.142857142857,1,0,0,2,1.4
1,28,5,5,2,2,2,1450.0,0,0,2,1,2.7
0,55,3,3,3,1,3,1633.0952380952378,0,0,0,1,2.09
0,92,3,3,3,2,3,1650.0,0,0,2,2,1.45
0,89,2,2,3,2,3,1450.0,0,0,0,2,0.9
0,78,3,3,2,1,3,1427.7142857142856,0,0,2,2,1.55
0,2,3,3,4,2,0,1900.0,1,0,0,1,0.91
1,57,5,4,3,1,0,2160.0,0,1,2,2,7.1
1,7,2,2,2,2,0,2000.0,0,0,0,1,9.9
0,66,3,4,3,0,1,3361.111111111111,1,0,2,1,5.8
0,6,3,2,2,2,4,695.3571428571429,0,0,0,2,0.49
0,5,4,6,4,2,3,2717.2619047619046,1,0,0,0,2.14
0,105,3,2,2,0,1,1174.3809523809523,0,0,0,1,0.79
0,101,2,2,4,1,1,1103.0,0,0,0,1,0.97
0,82,1,1,2,1,3,450.0,0,0,0,2,0.37
0,112,2,2,2,2,4,1350.0,0,0,0,1,0.69
0,44,3,3,3,0,3,1691.4841269841268,0,0,0,1,1.5
1,75,5,3,2,1,1,200.0,0,0,0,1,1.5
1,22,2,6,4,2,2,1440.0,0,0,0,1,3.5
1,63,4,4,2,1,0,1449.0,1,0,2,1,2.99
1,35,2,1,0,1,3,500.0,0,0,0,1,0.4
0,109,2,2,3,2,3,1430.0,0,0,0,0,1.02
1,3,6,7,0,2,0,4500.0,0,0,0,1,4.75
0,95,4,4,3,2,3,2192.3015873015875,1,0,0,1,1.33
1,25,4,4,4,2,0,2642.0,1,1,0,2,4.99
0,97,3,4,3,2,0,1466.3888888888887,1,0,1,2,1.1
0,39,2,2,4,2,4,1111.111111111111,0,0,0,2,1.2
0,92,4,4,4,2,3,3850.0,1,0,2,1,4.45
0,43,2,2,1,2,3,850.0,0,0,2,0,0.35
0,105,2,2,3,1,0,904.7619047619048,0,0,0,1,0.5
0,75,3,4,4,0,3,2490.0,1,0,2,2,3.65
0,74,3,4,2,0,3,1800.0,1,0,2,0,2.1
0,63,3,2,2,1,2,1275.0,0,0,0,0,1.35
1,57,3,9,4,2,3,2160.0,1,0,1,2,5.88
1,56,5,5,4,2,2,3400.0,0,0,0,1,3.75
0,2,3,2,2,2,0,1507.3333333333333,0,0,0,1,0.85
1,11,4,4,4,1,1,5400.0,1,0,2,0,6.5
0,57,3,3,4,2,0,2356.904761904761,1,0,0,2,2.7
0,103,3,3,3,2,3,1666.6666666666663,1,0,0,2,0.95
0,4,2,2,2,2,4,827.8571428571428,0,0,0,1,1.35
0,17,4,4,4,0,3,2991.111111111111,1,0,0,0,3.35
0,111,3,3,4,2,3,1600.0,0,0,0,0,1.07
0,8,3,4,4,2,3,1186.0,1,0,0,0,1.25
0,60,4,4,3,0,4,2476.6666666666665,0,0,0,1,7.4
0,73,3,3,3,1,3,1833.3333333333333,1,0,2,2,2.0
0,4,3,4,4,0,3,1944.3333333333333,1,0,2,2,2.15
0,53,3,4,4,2,0,1950.0,1,0,0,1,2.15
0,94,5,5,4,0,3,2895.555555555556,0,0,1,1,3.5
0,8,2,2,4,1,1,1120.0,0,0,0,0,0.87
0,44,2,2,3,2,3,1310.0,0,0,0,0,0.8
0,97,3,3,3,2,3,1435.857142857143,0,0,0,1,0.9
1,47,3,4,1,1,0,990.0,0,0,0,1,1.1
0,95,3,3,3,2,3,1500.0,1,0,2,0,1.76
0,27,3,4,4,2,1,2000.0,1,0,2,2,3.5
0,27,2,2,2,2,3,1200.0,0,0,1,2,2.4
0,89,3,3,3,0,3,1265.1087301587302,0,0,2,2,1.28
0,97,2,2,3,0,3,1300.0,0,1,0,2,1.22
0,16,3,4,4,0,3,2225.56,1,0,2,0,3.65
0,87,4,3,3,2,3,1764.2857142857142,1,0,0,2,1.65
0,111,2,1,0,1,3,476.0,0,0,0,1,0.32
0,88,3,3,3,2,0,1853.0,0,0,0,1,1.05
0,4,3,4,4,0,3,1757.0476190476188,1,0,0,2,1.82
0,111,2,2,1,0,3,743.0,0,0,0,1,0.28
0,4,2,2,1,2,3,581.4603174603174,0,1,0,0,0.48
0,101,3,3,2,2,4,1581.111111111111,0,0,0,2,1.16
0,44,4,3,3,0,3,2024.5,1,0,0,1,1.77
0,85,2,2,4,0,3,1300.0,0,0,0,0,1.55
0,78,3,2,2,0,0,1473.3333333333333,0,0,0,2,0.91
0,47,2,2,1,2,3,1055.5555555555554,0,0,0,1,0.36
1,7,3,3,0,1,0,1000.0,0,0,0,1,0.74
0,97,4,4,4,2,3,2544.190476190476,1,0,0,1,2.3
1,30,4,4,2,1,2,3618.0,1,0,2,2,10.5
0,78,4,4,2,1,3,1888.238095238095,0,0,0,0,2.05
0,97,3,4,3,2,3,2300.0,0,0,0,1,1.98
0,111,2,2,1,1,3,535.2050277777778,0,0,0,2,0.25
0,74,2,3,3,0,3,1470.0,1,0,2,2,1.85
0,81,3,3,3,2,3,1925.0,0,0,0,0,1.8
0,92,2,2,1,2,3,612.7698412698412,0,0,2,2,0.48
0,27,2,2,2,2,3,1200.0,0,0,1,0,1.65
0,44,3,3,2,2,3,1162.6190476190477,0,0,0,1,1.0
0,41,1,1,1,2,3,407.0,0,0,0,2,0.36
1,79,2,2,1,1,3,1800.0,0,0,0,1,2.0
0,96,2,2,1,1,3,536.6666666666666,0,1,2,2,0.34
1,13,2,6,4,2,3,1215.0,0,0,0,1,2.1
0,111,1,1,1,2,3,477.809521,0,0,2,1,0.22
0,105,3,2,2,2,3,1473.3333333333333,0,0,0,1,0.8
0,107,1,1,1,1,3,406.7558211111111,0,0,0,2,0.2
1,30,5,6,4,2,0,2700.0,1,1,0,2,10.55
0,77,2,2,2,0,3,1250.0,0,0,2,1,1.02
1,39,5,7,4,2,3,5056.0,1,0,0,2,11.75
0,97,2,2,4,1,3,1379.6825396825395,0,1,0,0,1.2
0,103,3,3,4,2,3,1929.0,1,0,0,0,1.25
0,105,2,2,2,1,3,1108.888888888889,0,0,0,2,0.49
1,29,7,5,4,2,2,540.0,0,0,0,1,1.6
0,60,3,4,4,2,3,2500.0,1,0,2,1,5.0
0,92,3,2,4,2,3,1463.174603174603,0,0,2,2,1.15
0,50,4,4,3,2,2,2570.0,1,0,0,2,5.25
1,54,3,6,2,1,0,2592.0,1,0,2,2,5.5
1,50,3,3,2,2,3,1935.0,0,0,2,2,2.55
0,105,2,2,3,1,3,1000.0,0,0,0,1,0.5
0,107,2,2,2,2,3,1300.0,0,0,0,2,0.43
0,97,3,5,3,1,1,2178.6666666666665,0,0,0,2,2.15
0,43,3,3,2,1,1,1592.3809523809523,0,0,0,1,0.86
0,105,4,4,4,2,3,1734.0,0,0,0,2,0.75
0,15,4,5,4,2,3,2669.047619047619,1,0,0,2,3.45
0,111,1,1,1,0,1,500.0,0,0,0,1,0.21
1,15,5,5,4,2,3,8000.0,1,0,0,2,9.0
0,93,2,2,2,1,3,1176.190476190476,0,0,2,1,0.85
0,73,2,2,2,2,3,1010.0,0,0,2,0,1.42
1,74,4,5,2,2,1,2250.0,1,0,0,0,8.7
0,16,2,2,3,2,3,1500.0,1,1,2,2,3.1
1,74,5,6,4,2,3,4500.0,1,1,1,0,18.0
0,78,3,3,2,1,3,1380.5238095238094,0,0,0,0,1.44
0,54,4,5,3,1,0,2166.6666666666665,0,0,2,1,2.5
1,55,3,3,1,1,2,1701.0,0,0,2,1,3.75
1,20,6,4,2,1,2,1935.0,0,0,2,1,3.5
0,103,4,4,4,0,3,2004.0476190476188,0,0,0,2,1.78
0,103,3,3,3,2,3,1640.0,0,0,0,0,1.25
0,16,4,6,4,0,3,3573.33,1,0,0,2,5.31
0,97,2,2,3,2,3,1700.0,0,0,2,0,1.18
0,9,2,2,2,1,3,543.3333333333334,0,0,0,1,0.28
0,85,3,3,3,2,3,1900.0,0,0,0,0,2.25
1,11,5,6,4,1,3,3600.0,1,1,2,0,9.4
